14.15.01.236367,7750,10285,13500,13137,24357,6133,13926,21548,13112,9190,20731,22109
14.15.01.272478,7885,10879,12897,14893,15591,24414,12728,8863,15434,5689,-1301,22161
14.15.01.309522,12591,12289,11611,10783,483,15709,12297,473,8343,13803,8139,15309
14.15.01.346536,15171,15352,11735,11471,11948,7836,11159,16078,7169,13300,12796,-1802
14.15.01.383257,16935,14236,13395,12907,18049,474,11663,22518,14024,10479,18449,-1826
14.15.01.419568,7924,9755,13480,13181,24369,14130,13567,13213,12959,9229,13868,22049
14.15.01.457077,10061,11380,12927,14779,464,21875,12453,3750,14362,7990,-1003,22048
14.15.01.494573,13296,12309,11036,9455,459,11806,12271,485,5002,15436,10264,1676
14.15.01.531258,18657,15586,12073,12104,13964,4821,11158,22673,12381,11567,13182,-1814
14.15.01.569184,9442,9914,13527,13141,24358,8497,13439,21621,13518,9999,21728,21865
14.15.01.605957,8362,10944,12956,15115,19980,24409,12846,7901,16525,6541,-1702,22075
14.15.01.644247,13190,12805,10981,9369,524,10161,11794,495,3434,14525,13040,-1529
14.15.01.682524,18376,14673,13071,13014,17748,474,11529,22412,13826,10531,21472,-1914
14.15.01.720224,6213,9892,13540,13166,24379,11564,14316,13987,13097,8584,16886,22058
14.15.01.756406,9082,11203,13128,14913,5705,24410,12281,7783,16897,6969,-1686,22080
14.15.01.793823,13150,12375,12171,10661,480,13502,12218,487,7353,13950,7686,504
14.15.01.830330,16512,15418,10522,10819,8340,9023,10202,5054,5301,13241,15053,-1845
14.15.01.867180,14865,11692,13384,13088,24292,591,13789,22092,13272,9793,22304,4813
14.15.01.905012,7266,10788,13260,14277,24363,24412,13280,8890,14057,5611,-1596,22163
14.15.01.943025,12831,12520,12405,10879,520,15112,11563,511,6589,16402,8927,-310
14.15.01.981270,17457,14559,11833,12756,22852,1649,11279,22150,13338,10540,22464,-1167
14.15.02.021291,7471,10896,13184,14154,24376,21615,13985,9934,12756,5363,-1666,22222
14.15.02.058842,12379,12212,13162,12479,503,22608,11583,8201,13083,10937,-1549,22183
14.15.02.094473,13278,12817,11712,10103,497,10622,11115,1112,5296,15758,5863,-1069
14.15.02.131692,16943,14367,11588,12389,416,9479,9023,18160,8918,12100,20890,-1783
14.15.02.167265,13930,12864,13002,13093,22793,520,12865,21389,13616,9606,22262,-1811
14.15.02.204307,7673,11048,13193,13976,24391,23924,12882,7907,13409,5296,-1705,22113
14.15.02.242326,12580,12280,12896,11897,511,17382,11945,6887,9860,12510,-1532,22160
14.15.02.278085,13319,13676,11560,10019,504,11371,11472,521,5016,14720,-1778,-1895
14.15.02.316367,15531,13299,13203,13150,11288,537,12860,22201,13625,10102,22434,-1662
14.15.02.353442,8006,10666,13388,14553,24421,526,13038,17722,13714,5323,19980,22211
14.15.02.391264,11891,11911,13393,12773,5898,518,11972,17751,12559,11589,-1584,22129
14.15.02.428351,13365,13592,11205,10470,508,3799,10778,555,5262,14513,-1586,-1754
14.15.02.466036,16250,14195,12817,12904,456,24433,11422,523,13607,9631,22391,-1688
14.15.02.503693,7690,10677,12614,13622,24434,14964,13999,17065,12719,5432,12001,22128
14.15.02.541245,11880,11852,12913,13075,16317,533,12496,12436,14404,9144,-1556,22243
14.15.02.576924,13029,12302,11352,10286,532,474,12069,569,7955,16024,-1510,15927
14.15.02.612443,13604,13478,11021,10486,487,10333,10401,534,6654,12437,22200,-1752
14.15.02.651203,13022,12934,13670,13164,17417,24451,13161,22349,13536,9461,22378,-1725
14.15.02.687042,7881,10661,13226,13109,24424,21962,14355,18178,12577,6210,22234,22093
14.15.02.724491,11804,11739,12967,13203,24373,530,12264,18855,14513,9939,-1552,22145
14.15.02.761242,13285,12687,11179,9702,531,454,11908,559,5672,16817,-1636,2473
14.15.02.797524,16394,14712,11923,12549,445,22267,9775,5533,7742,12765,12059,-1722
14.15.02.833182,15367,14096,13416,13072,497,24439,12219,22330,13638,9837,22330,-1779
14.15.02.870671,7813,10847,13179,13331,24429,16783,15422,18434,12383,5156,20381,22087
14.15.02.907828,11838,11894,12636,13641,24360,531,12453,9054,14580,9564,-1627,22131
14.15.02.944109,13088,12682,11101,9947,523,448,11904,549,5937,17023,-1398,651
14.15.02.982290,16477,14178,13444,12788,435,24423,10097,18284,12646,11131,22334,-1668
14.15.03.018588,11242,10909,13272,13091,24402,24434,16111,21205,12980,7642,22304,22035
14.15.03.057193,11199,11718,12657,14051,17689,501,12158,7306,12780,11353,-1588,22161
14.15.03.094070,13162,12338,11004,10209,521,4365,11908,543,6034,16967,-1741,1132
14.15.03.131755,16971,14420,13409,12853,420,24445,11378,22307,13206,10408,22255,-1670
14.15.03.169019,10544,10982,13488,13130,24406,22610,15714,20310,12635,5988,22333,22163
14.15.03.206709,10746,11429,12819,13947,24348,503,12275,8831,15455,8866,-1637,22144
14.15.03.244215,13158,12364,10959,10556,527,5469,11778,545,6922,16987,-1762,2886
14.15.03.281260,16731,14602,12638,12595,438,18700,10051,19282,12709,10307,22186,-1794
14.15.03.318854,10972,11605,13545,13207,24402,24328,16354,21313,12873,7572,22262,22105
14.15.03.357246,11340,11689,11220,9968,503,9437,11724,539,5676,16355,-1656,2842
14.15.03.398313,16771,14565,12520,12860,430,23665,11235,22250,13406,9927,22263,-1727
14.15.03.436685,8584,10723,13379,13095,24403,15060,16534,19700,12749,6888,22262,22165
14.15.03.475412,12353,11994,12728,12622,8625,486,12145,3739,11299,13125,-1605,18769
14.15.03.512408,13436,13490,11181,9895,483,15466,10325,518,5078,14713,-1549,-1142
14.15.03.549434,15973,14765,13357,13040,1111,24454,12146,22234,13394,9611,22268,-1793
14.15.03.587648,7944,10656,12991,13500,24403,3548,15262,15396,12410,6008,22244,22070
14.15.03.624839,12019,11754,12321,13404,24354,498,12300,9020,15766,8301,-1649,22092
14.15.03.660755,13184,11974,11544,9500,501,19275,10970,517,4650,15027,25,-1071
14.15.03.699026,16566,14775,13423,13048,2046,24460,11692,6260,13730,9676,22252,-1821
14.15.03.737185,7777,10532,12857,13699,24413,10769,16330,8651,12809,5655,22297,22074
14.15.03.774320,11646,11728,12109,12862,10877,5414,11685,21741,10958,12083,-1640,19822
14.15.03.812247,13397,13703,11666,9796,492,14306,10510,22102,3724,14566,-1663,1361
14.15.03.848025,17106,15147,12513,12188,468,15381,8061,7780,7724,13004,-1657,-1752
14.15.03.884464,13187,12941,13431,13175,9152,24478,15281,534,13976,9798,22316,20776
14.15.03.922166,8766,10893,13219,14747,24407,587,14758,14390,12791,5902,14550,22110
14.15.03.957988,11709,11820,12465,12680,10582,2332,12257,19844,14593,10433,-1706,21361
14.15.03.995352,13251,13558,11807,10232,476,13934,9591,13516,3217,14348,17839,-794
14.15.04.032309,17020,14983,13500,12841,435,19501,8940,484,10407,11584,22255,-1673
14.15.04.067549,13719,13116,12942,13294,15586,24455,14337,10341,14157,9653,22303,2931
14.15.04.105187,8150,10526,12363,15121,24379,493,14701,16509,13976,5553,4056,22208
14.15.04.141898,12092,11954,12425,11409,525,6018,11537,21414,7732,15673,-1667,7706
14.15.04.180542,16439,15286,11703,11174,465,21379,7868,482,8321,11472,-673,-1680
14.15.04.217238,14840,13618,13147,13381,19196,24466,15147,19429,14322,9692,22399,-1680
14.15.04.254834,6773,10360,13121,15224,24391,484,14836,16154,13532,5455,10756,22024
14.15.04.292671,12442,12082,12937,12065,2851,6725,11564,18466,9953,13526,-1657,11563
14.15.04.329926,14729,15522,11168,11612,442,16701,7854,480,9984,11559,633,-1748
14.15.04.367538,14414,12479,13019,13207,11833,24466,12069,4966,14349,9827,22278,8213
14.15.04.405234,6101,10709,13257,15068,24379,24417,14675,15775,12571,5249,22180,22025
14.15.04.442085,12012,12126,13029,11564,546,16176,11904,21550,8812,14448,-1590,11345
14.15.04.480487,17249,15821,12187,12280,454,11300,9140,3406,11630,11569,11959,-1654
14.15.04.518217,12868,11238,13349,13365,24390,24445,11498,7794,14002,9695,22446,-1689
14.15.04.554531,4129,10073,13515,13778,24445,16439,11817,21143,13504,5224,9702,22117
14.15.04.591706,11597,11771,13369,13780,6173,520,15970,19152,11943,11651,-1641,22118
14.15.04.629053,14029,14319,11261,9578,512,7617,24328,558,3379,14045,-1612,-1771
14.15.04.666681,17915,14017,12509,13251,3015,24485,1013,22307,14273,9795,22444,-1678
14.15.04.704271,3693,10111,13415,13750,24431,24113,2577,21682,12816,6613,22402,14862
14.15.04.740172,9279,11432,13234,13055,690,494,16573,542,11035,11943,-1632,-1896
14.15.04.779460,14655,15385,11307,10982,456,20991,22361,2198,6697,12358,22125,-1796
14.15.04.818183,13222,11419,13441,13205,24423,23803,921,21544,13471,9247,22370,22060
14.15.04.856720,9280,11202,12838,14848,22340,529,17843,7413,16680,8782,-1669,17886
14.15.04.895086,13726,13970,11927,8759,518,4741,17217,563,2575,15104,-1704,4985
14.15.04.931600,19110,15227,12730,12300,3648,20455,21429,5804,9828,11642,19406,-1768
14.15.04.968103,13333,11162,12829,13136,24338,24455,474,21877,13920,9573,22404,22163
14.15.05.005592,7840,11029,13011,15385,24381,508,15464,9964,17663,7569,-1569,22194
14.15.05.044238,13249,12462,11650,9566,511,9520,14873,549,4767,16723,-1659,3745
14.15.05.080567,16702,15260,12379,11986,437,14575,15056,14363,10129,12094,19797,-1707
14.15.05.117003,16392,13522,12977,13158,11867,22781,7265,22118,14155,9528,22264,-337
14.15.05.154598,5777,10153,12808,14004,24405,10776,10535,20229,13024,6422,22259,22073
14.15.05.190699,10659,11707,12796,14300,20584,496,15963,430,14823,9140,-1468,13181
14.15.05.229399,14795,15838,8943,10342,500,16784,21882,21670,2697,14140,-1643,-1174
14.15.05.266801,17773,13184,12228,13150,9979,24491,6225,544,14530,10477,22292,-1736
14.15.05.303550,985,9464,14472,13727,24459,1027,2491,474,12713,6452,22405,16805
14.15.05.343969,14520,13086,19736,9403,518,16566,17097,21650,2448,15514,-1696,1267
14.15.05.381816,24504,15818,584,12746,447,23070,18483,1319,11542,11209,21679,-1707
14.15.05.418144,13208,10043,13807,13340,24434,18417,517,479,13863,9161,22410,22162
14.15.05.456297,5888,10706,14272,15469,24372,516,14082,21745,14630,5297,4651,21877
14.15.05.492770,12820,12207,19213,10802,525,9061,15509,15334,9228,13473,-1697,2572
14.15.05.529467,15034,16093,8036,10919,432,15837,20635,1701,8521,11917,12292,-1865
14.15.05.568406,11635,10438,13039,13377,24322,22496,4867,18891,14369,9606,22248,21978
14.15.05.605236,3860,10707,13863,14987,24369,6721,13257,13866,13920,5273,17017,22081
14.15.05.641687,11445,11726,16887,12988,1235,9514,15519,8187,12461,11996,-1658,4245
14.15.05.678924,13911,14525,12168,8903,475,13278,17383,491,2592,13987,406,-330
14.15.05.715380,21162,15489,7905,12570,426,13632,16053,13439,11917,11153,20085,-1812
14.15.05.752422,9296,9726,13453,13305,24403,13753,2109,2935,13464,7854,22315,22140
14.15.05.789671,7985,10576,13617,15501,24363,7265,14369,17333,14518,5045,13682,22110
14.15.05.825704,12395,12166,16955,9859,512,12403,15736,22992,8298,14781,-1702,342
14.15.05.863700,18469,16140,5984,12511,441,19028,15074,509,12569,11489,19115,-1681
14.15.05.900976,16313,11967,11290,13239,3101,24487,3669,513,14403,9641,22339,12640
14.15.05.937615,738,9810,14241,13317,24432,9525,3141,12241,13248,7051,22288,22054
14.15.05.973434,7804,10941,14105,14983,24199,501,15203,22247,17642,6581,-1629,22152
14.15.06.009124,12024,11885,17043,13071,8681,8770,15958,12063,12055,10591,-1604,6095
14.15.06.045180,13933,13812,12895,8870,499,11137,15405,1252,5610,16693,-1770,1204
14.15.06.080945,20549,15933,8560,10905,444,12269,21273,3020,6036,12382,14369,-1876
14.15.06.117985,15367,10616,12958,13336,24377,13770,1584,22073,13629,7782,22321,22100
14.15.06.156590,7317,11042,13676,15026,24372,11633,15403,10312,18057,7621,-1609,19682
14.15.06.194141,13288,12928,14440,10141,510,11685,15960,8991,10254,14498,-1686,3358
14.15.06.229548,14943,15689,11252,9047,472,13849,20031,743,2364,15334,-767,-1376
14.15.06.266556,20703,13961,8945,13084,1324,19897,5971,529,14428,9841,22301,8698
14.15.06.304590,569,9948,14019,14466,24410,509,11564,458,15251,5112,7648,22186
14.15.06.342072,11370,11871,20462,13701,5423,509,16639,21934,14593,9970,-1635,11643
14.15.06.378178,14513,14235,15841,9028,536,15836,16129,21440,3820,16770,-1710,1704
14.15.06.414879,24497,15392,588,12541,459,23132,21905,6804,10283,11639,22260,-1664
14.15.06.452428,7460,9562,12739,13339,24432,22526,512,513,14000,9211,22310,22029
14.15.06.489683,2960,10695,15137,15315,24381,534,15060,17702,16722,5834,-1683,20717
14.15.06.527216,13381,12917,15543,8852,504,16981,16695,22071,4563,16787,-1701,1369
14.15.06.564720,23800,15277,8316,13219,8363,24470,11580,5312,13174,10837,22025,-1880
14.15.06.603028,4765,9697,13181,13279,24391,12109,496,5744,13491,9182,22338,22047
14.15.06.639266,4023,10516,13939,15615,24336,1289,15463,14236,17119,6245,-1677,19923
14.15.06.677194,13598,13383,13563,9048,479,14153,15615,23020,4798,16728,-116,2920
14.15.06.713997,19627,15839,7622,11136,425,15228,22808,10689,3748,14566,12108,-955
14.15.06.749933,20766,14386,9200,13067,7630,21260,4136,618,14278,9623,22341,21540
14.15.06.788724,2943,10608,13871,15480,24348,603,14554,14950,17827,5972,-1566,22232
14.15.06.826353,12542,12230,17851,10356,512,13896,15626,22564,6071,16442,-1752,1720
14.15.06.864736,23978,15832,5221,12297,434,21764,12130,527,14447,9985,22388,884
14.15.06.904487,561,10012,14066,13535,24429,5315,4507,8267,13191,7145,22251,22105
14.15.06.940717,7641,11234,14603,15576,24346,1676,15262,16793,17932,6755,-1580,21856
14.15.06.976962,13281,12747,16307,9684,517,13577,16275,22162,4360,16645,-1723,1545
14.15.07.014127,22545,15956,4750,11520,441,16970,21640,1698,10168,12406,20009,-1710
14.15.07.051246,16490,11603,10037,13308,22273,23601,1326,514,14269,9480,22319,22070
14.15.07.088964,633,10685,14521,15675,24353,503,15840,17328,14555,9568,-1575,6603
14.15.07.128596,14745,14550,14462,9027,491,14486,15940,22210,4460,16658,243,712
14.15.07.164814,24459,15769,2988,12645,436,17409,19300,528,11335,11250,20293,-1778
14.15.07.202505,8102,9073,13824,13249,24429,11421,1794,5091,13282,7332,22280,22073
14.15.07.239997,3661,10916,14534,15793,24360,504,13371,13554,13628,4857,-1674,22111
14.15.07.276434,12372,12263,20939,11098,519,12381,16342,22522,8318,14647,-1707,2369
14.15.07.313412,18033,16513,3863,11058,441,15565,24137,10848,6232,11718,17722,-1723
14.15.07.351757,13756,10084,12244,13257,21014,18945,496,473,14047,9503,22337,22036
14.15.07.389482,1707,10746,14703,15291,24346,882,14283,15314,17299,6186,-1644,22142
14.15.07.426140,12392,12265,21226,12136,525,8707,16178,22291,13684,10836,-1627,11807
14.15.07.461533,14404,13660,14351,8912,495,14498,16153,22257,4599,16724,3303,1427
14.15.07.498553,24456,15789,2891,12621,10627,22615,5846,515,14373,9784,22382,5506
14.15.07.537698,547,9663,14230,13527,24404,8916,2424,10054,13057,5915,13882,22153
14.15.07.574518,9366,11599,15810,14834,21246,5937,16058,14952,17150,8714,-1615,15926
14.15.07.610971,13650,12955,15193,8866,463,14756,17240,21934,2864,16462,9065,1687
14.15.07.649098,24362,15221,5412,12583,412,16390,17368,1325,12267,11162,18328,-1810
14.15.07.685823,9152,9683,12963,13271,24353,15296,1774,9848,14301,9696,22357,3997
14.15.07.720904,1016,9798,13808,13003,24387,10614,4968,12350,12705,7068,18446,22079
14.15.07.757102,8059,11392,14260,15320,24339,8590,15576,12058,16239,9645,-1551,11971
14.15.07.794778,13686,13566,14333,9102,481,13243,15210,16234,4611,16549,316,3412
14.15.07.830707,18859,15631,7352,11829,419,14326,19803,1812,10237,11042,21061,-1728
14.15.07.868487,13777,11251,11728,13280,23749,15400,586,3988,13964,9488,22237,22065
14.15.07.906816,7013,11291,14380,15334,24329,6334,15049,15648,17986,7281,-1619,18353
14.15.07.944374,13693,13162,13985,8813,469,13888,16526,22177,4933,16666,9922,2865
14.15.07.981680,24115,15123,6606,13075,652,18183,13042,502,13836,10446,21711,-1805
14.15.08.020251,2433,9713,13794,13323,24405,8251,2991,11926,13266,7411,20540,22056
14.15.08.057435,8267,11297,15077,15080,24334,5811,14941,14568,17385,6174,-1645,22151
14.15.08.092506,11812,12079,19034,12683,496,11949,16230,22186,11034,11477,-1573,9268
14.15.08.128426,14149,14296,12791,8720,458,14067,19577,21237,2066,15442,13315,-154
14.15.08.166405,23074,14616,7432,13060,1823,17641,10561,491,14284,10389,21870,-1713
14.15.08.202890,6431,9790,13742,13275,24389,11344,1033,11641,13339,7182,19453,22160
14.15.08.240265,6812,11133,14267,15486,24337,7000,15634,14436,17389,7283,-1583,15991
14.15.08.277521,13484,12428,16113,9308,465,13788,15848,22154,2585,14574,13436,707
14.15.08.315729,24446,15239,5037,12523,422,16430,16961,473,11204,11849,17290,-1815
14.15.08.352141,12125,11047,11986,13299,24341,13732,474,2994,13998,9463,22360,22065
14.15.08.389751,4400,10738,14142,15437,24334,6416,15294,14795,18105,7281,-1552,21244
14.15.08.426913,12781,12343,17117,10388,507,13266,15660,22084,7022,16276,799,3201
14.15.08.464189,20396,15856,7473,10935,434,14346,23074,5677,7136,12972,15355,-1429
14.15.08.499647,23635,14823,6029,12744,455,18316,9649,508,13841,10656,20403,-1664
14.15.08.535544,11867,10471,13099,13242,24396,13560,493,2622,13743,8658,22266,22082
14.15.08.573658,6748,11065,14431,15065,24342,7206,15279,15991,17509,7828,-1669,18568
14.15.08.611131,13562,12603,15846,9073,462,14085,18162,21508,2758,16182,8930,2369
14.15.08.648419,23836,15567,5624,11871,425,14827,17953,473,11482,11107,16084,-1743
14.15.08.685338,13146,11780,12408,13249,24351,13330,476,7597,13807,9158,22302,22042
14.15.08.723407,6117,11161,14180,15522,24331,6688,15245,13809,17671,7403,-1680,19513
14.15.08.760495,12994,12203,17128,10006,490,13491,15130,21742,5942,16551,8538,2469
14.15.08.798614,23740,15445,5424,12265,413,15918,15337,478,11930,11165,16553,-1847
14.15.08.836618,4262,9761,13528,13338,24427,12164,760,12301,13610,8565,20829,22111
14.15.08.873660,6841,11166,14105,15574,24336,5896,14391,15135,17693,7637,-1671,19291
14.15.08.910909,13286,12719,14281,8844,463,14096,15881,24131,3707,16787,9968,2876
14.15.08.947955,21810,15716,6695,10722,427,14155,22966,12956,3810,13491,14326,-1767
14.15.08.984326,18141,12867,10130,13102,15919,17009,3236,1248,14142,10028,22380,6161
14.15.09.021745,733,10078,13995,14572,24356,6433,10406,14368,13712,4982,-684,22163
14.15.09.059108,11517,11935,18620,11660,504,12950,15957,24297,9675,13477,360,7699
14.15.09.096102,14375,14375,12388,8899,467,13725,15166,24185,5157,16584,9802,3286
14.15.09.131660,22902,15559,5549,12536,417,16310,13746,472,13381,10387,19936,-1753
14.15.09.169680,7611,9901,13303,13250,24382,11539,593,12347,13436,8802,20854,22145
14.15.09.206123,3312,10712,14108,15084,24345,5915,11888,14423,14606,5156,2159,22134
14.15.09.242483,11416,11883,18980,11817,503,13167,16107,23853,11078,11553,-1561,11709
14.15.09.278558,13871,13263,14015,8923,470,13912,15702,24186,5226,16608,10507,2402
14.15.09.315757,24409,15154,4700,12369,416,17442,16036,479,12621,10969,16707,-1865
14.15.09.353231,6275,9969,13600,13199,24397,8208,3868,13587,13373,8029,13398,22097
14.15.09.390923,8276,11370,15551,14981,24348,3896,14747,15155,17480,6320,-1695,22073
14.15.09.427016,12892,12286,19184,11570,500,11825,15369,23846,9656,12832,433,7849
14.15.09.462948,14602,15062,8362,9742,448,14811,21628,18865,2460,14664,13139,-81
14.15.09.500053,22153,13398,9737,13020,417,22076,7554,494,13813,10901,16762,-1822
14.15.09.536842,4934,10115,13435,13182,24368,12968,636,10275,13498,8236,16915,22034
14.15.09.574044,7913,11109,14962,14682,24368,3385,15780,16640,17852,7128,-1591,19202
14.15.09.611078,13450,12139,17655,10391,509,13430,16041,24139,9681,12504,-1596,8751
14.15.09.645483,14069,12598,12674,8942,470,15239,18302,23753,2629,16180,9969,2978
14.15.09.682475,24339,15366,2110,12585,426,21235,13437,516,13622,10446,20215,-1677
14.15.09.719766,7044,10282,13143,13268,24398,10394,680,1851,13466,7483,16755,22106
14.15.09.758081,9297,11437,16287,15050,24366,4219,15442,19302,18087,7286,-1579,19719
14.15.09.793995,13040,12140,19254,10776,513,14059,15416,23847,6711,16369,4055,3242
14.15.09.830808,19373,15780,4214,10708,448,15514,22187,23677,2069,14893,13687,-1856
14.15.09.867440,20044,13276,8004,13132,3686,23179,8914,519,14277,10112,22277,532
14.15.09.904692,685,10042,14411,14091,24397,3387,6876,14294,13925,5219,-58,22214
14.15.09.942290,11053,12090,20742,12192,572,11494,15446,21728,12271,12222,1113,4347
14.15.09.980552,17747,15901,7879,9333,453,15337,21121,23933,3419,15988,12325,261
14.15.10.015957,24442,14853,4059,12740,436,18767,16430,1857,10191,12615,14366,-1668
14.15.10.051249,18657,12003,9635,13155,3517,22122,8318,513,13958,10153,20551,-1849
14.15.10.087629,1121,9723,14046,13287,24401,8864,1612,10217,13176,7059,18967,22112
14.15.10.123640,5787,10621,14510,15325,24354,5191,15802,15271,16280,9193,-1632,12319
14.15.10.161747,13862,12543,15807,9202,489,14508,15472,23987,3275,16626,11351,1520
14.15.10.199163,24446,15033,3224,12606,416,19078,16356,490,12485,11111,15277,-1772
14.15.10.236603,5852,9895,14128,13314,24411,10679,602,9213,13521,8842,14948,22119
14.15.10.273907,7434,11389,14494,15197,24347,5005,15298,16085,15981,8059,-1462,16370
14.15.10.311082,13373,12026,17130,9152,486,14103,15463,24181,5750,17289,9152,2736
14.15.10.347684,20055,15524,2574,11558,430,16124,19601,6697,7711,11485,13789,-1683
14.15.10.384959,16481,12917,10936,13167,22468,18227,736,9345,13410,8339,19181,22083
14.15.10.424232,7579,11256,17930,14089,24362,6109,16017,14813,16084,9143,-1291,10965
14.15.10.462456,14054,13690,10298,9666,442,15307,21961,22086,1923,15686,12767,-1857
14.15.10.500273,22269,14824,5309,12771,414,20775,11708,482,13728,10842,14629,-1734
14.15.10.536053,10214,11442,13049,13244,24393,10881,485,8651,13886,8966,18326,22016
14.15.10.573160,3461,10846,14682,14800,24347,4829,15643,14139,18427,6040,-1562,22214
14.15.10.610391,12692,12035,18171,10513,495,14046,15471,24195,3982,17658,11381,3742
14.15.10.647966,21579,15576,4334,11550,429,15415,21366,5334,8864,11797,13383,-1750
14.15.10.684733,18030,13351,11155,13220,15084,20504,2072,959,14421,9776,22343,2271
14.15.10.721078,887,9820,14128,13534,24390,8374,1033,9272,13563,7419,14611,22080
14.15.10.757496,7105,11234,15798,14369,24247,5026,15427,15591,16784,10314,3087,10910
14.15.10.795888,14162,13926,13656,8568,478,14165,15636,24149,6859,16373,10611,4302
14.15.10.830411,16980,15818,5316,10377,443,15186,20721,23861,1117,16101,12692,2165
14.15.10.865573,24439,15479,3323,12027,427,15103,22452,4437,4965,13795,13342,-1818
14.15.10.901239,19513,11557,11645,13351,24341,15813,492,934,14369,9341,19732,22071
14.15.10.940028,3845,10812,14375,15790,24346,502,13905,17745,17476,5001,-1678,22111
14.15.10.976840,12269,12076,19780,11660,527,12757,16153,24205,9442,14045,-1669,2993
14.15.11.013970,17690,15918,7413,9827,458,13658,19332,23609,556,15724,-1615,-154
